id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34772770,Home comfort in good location,262207323,Burcu,,Besiktas,41.04228,29.00943,Private room,98,1,1,2019-05-18,0.70,1,82
34772905,"Beşiktaş’ta ferah, rahat, merkezi konumda ev",203339307,Ferda,,Besiktas,41.05039,29.00729,Entire home/apt,173,1,0,,,1,0
34772937,LARGE APARTMENT WITH NICE VIEW,48854474,Selim,,Beyoglu,41.03292,28.97096,Entire home/apt,399,1,1,2019-05-22,0.77,13,359
34773554,"Room very close to metro & metrobus, peaceful area",59713454,Burcu,,Sisli,41.06572,29.01091,Private room,133,1,0,,,1,88
34773660,Cihangirde Eşsiz Konaklama Fırsatı,210906905,Erdi,,Beyoglu,41.0283,28.98265,Entire home/apt,202,2,1,2019-06-16,1,1,161
34774569,Cozy room with private shower,7012838,Arda,,Uskudar,41.01304,29.0566,Private room,150,30,0,,,3,345
34774628,A cosy room with a queen bed,17473312,Ozkan,,Kagithane,41.07611,28.97997,Private room,81,3,0,,,1,90
34774927,Near of Sabiha Gokcen Airport - Cozy and Cute Room,39849049,Hakan,,Pendik,40.9255,29.28298,Private room,92,1,0,,,1,148
34775883,Bosphorus view studio daire.,132095810,Asil,,Uskudar,41.01515,29.01121,Entire home/apt,220,2,1,2019-05-18,0.70,1,78
34775910,turistik mekanlara yürüme mesafesinde oda,262228413,Seda,,Fatih,41.00868,28.93572,Private room,69,1,1,2019-06-23,1,2,176
34776054,Perfect Location Bakırköy Zuhuratbaba,262229946,Eyup Tolga,,Bakirkoy,40.98422,28.86791,Entire home/apt,376,7,0,,,1,80
34776824,Galata w/Elevator! 3BR 2BA Sea view from Balcony,259409104,Stay & More,,Beyoglu,41.02663,28.97066,Entire home/apt,98,3,3,2019-06-17,2.81,16,335
34777174,Rıhtımda bir oda,30193370,Zeren,,Kadikoy,40.99663,29.02616,Private room,87,1,0,,,2,364
34778567,Room available in a central location!,262240946,Çağlayan,,Atasehir,40.99343,29.07541,Private room,58,1,1,2019-06-13,1,1,170
34778794,Sweet&Spacious Home inTaksim Square(New Flat),237616777,Umut Özgün,,Beyoglu,41.03588,28.98616,Entire home/apt,636,3,1,2019-06-10,1,4,138
34779021,Прекрасный вид море. Comfortable place,246776019,Abdullah,,Fatih,41.00166,28.9345,Private room,92,1,1,2019-06-17,1,1,155
34779724,Home Sweet Home,262251010,Kareem,,Basaksehir,41.09336,28.77406,Entire home/apt,578,1,0,,,1,0
34779974,Air-conditioner Wifi all price in new white jakuzi,209037414,Fatima,,Esenyurt,41.02326,28.68276,Entire home/apt,324,1,1,2019-06-27,1,5,334
34780349,Merkezi konum sayilabilir heryere ulasim kolay,234009378,Anıl,,Beyoglu,41.04489,28.95442,Shared room,92,1,0,,,1,180
34780413,Galata w/Elevator! 3BR 2BA with Balcony,259409104,Stay & More,,Beyoglu,41.02495,28.96896,Entire home/apt,653,3,2,2019-06-17,2,16,335
34780417,Erhan,244538927,Tayfun,,Sancaktepe,41.00483,29.19294,Private room,98,1,0,,,1,364
34780630,Near to Osmanbey Metro,256158084,Orhan,,Sisli,41.05736,28.98337,Entire home/apt,248,20,0,,,8,365
34782661,Bosphorus-Kabatas,262271369,Resul,,Beyoglu,41.03408,28.98964,Private room,150,1,0,,,1,179
34783903,Old French Building In Sisli,123423171,Samet,,Sisli,41.0543,28.98454,Private room,121,1,0,,,1,88
34785166,Red Design Studio Flat- w/AC- 10 mins Galata Tower,10749485,Aylin,,Beyoglu,41.03106,28.96993,Entire home/apt,116,2,6,2019-06-26,5.45,1,113
34787679,Clover House of Kadıköy / Moda,235546741,Hilal,,Kadikoy,40.98629,29.02497,Entire home/apt,341,1,4,2019-06-21,4,3,161
34792520,Ispinas,262342193,Ispinas,,Beyoglu,41.05275,28.9518,Entire home/apt,196,1,0,,,12,365
34795631,Cozy Room at Fulya/Close to Taksim,181760153,Enver,,Sisli,41.05831,28.99292,Private room,58,1,0,,,1,341
34795757,Economic Room,257025478,Rahib,,Beyoglu,41.02532,28.96981,Private room,196,1,0,,,2,255
34795893,Kadıköy çarşıya ve ulaşım araçlarına yakın ev,262359412,Osman,,Kadikoy,40.98315,29.06003,Private room,87,1,0,,,1,147
34795953,Sabiha gökçen ve TEM’e  çok yakın,262359222,Oktay,,Pendik,40.9367,29.29239,Entire home/apt,150,2,2,2019-05-30,1.71,1,89
34796878,Delta Deluxe,99836634,Yazan,,Beylikduzu,40.99327,28.66375,Private room,202,1,0,,,2,180
34796951,Cozy Clean Flat in Popular / Central Location,10544055,Burcu,,Besiktas,41.05238,29.0074,Entire home/apt,237,2,0,,,2,163
34801219,Istanbul Cozy Flat,130637451,Elena,,Beyoglu,41.03432,28.9864,Entire home/apt,462,1,0,,,1,90
34801455,"Уютная небольшая квартира студия, не дорого",262385293,Ruslan,,Esenyurt,41.02739,28.65927,Entire home/apt,127,90,0,,,1,90
34801713,AĞAOĞLU MASLAK 1453 3+1 TERASLI LUXURY RESİDENCE 2,190245901,Kadir,,Sisli,41.12033,29.00903,Entire home/apt,2300,3,0,,,22,335
34801855,Studio at Sultanahmet,2986851,Süleyman,,Fatih,41.00516,28.97941,Entire home/apt,179,1,3,2019-06-12,3,21,314
34802471,Galata Historic&Charming apartment in city centre,262391872,Ege,,Beyoglu,41.02626,28.97281,Entire home/apt,393,1,1,2019-06-27,1,1,179
34802727,Bon House  mutfaklı odada Konaklama + Kahvaltı,258394560,Gökay,,Fatih,41.00888,28.9776,Private room,150,1,0,,,5,360
34802848,Ispinas,262342193,Ispinas,,Beyoglu,41.03725,28.97665,Private room,196,1,0,,,12,357
34802927,Deluxe Studio,257025478,Rahib,,Beyoglu,41.02535,28.96824,Private room,139,1,0,,,2,238
34802978,Just Sunny Suite,259724466,Just Suites,,Besiktas,41.0445,29.00408,Entire home/apt,196,2,1,2019-06-20,1,1,40
34802990,"Şişli Mecidiyeköy merkez, 1+0 Studio hotel",254512898,Muslim,,Sisli,41.06698,28.99118,Entire home/apt,277,1,0,,,4,364
34803930,Ispinas2 modern,262342193,Ispinas,,Beyoglu,41.03705,28.97818,Entire home/apt,260,1,0,,,12,350
34804072,Galata w/Elevator! 3BR 2BA with Balcony - 2,259409104,Stay & More,,Beyoglu,41.02662,28.97162,Entire home/apt,653,3,0,,,16,320
34804171,Sincere Istanbul Experience in  Galata Area.,7164203,Eren,,Beyoglu,41.02615,28.97341,Entire home/apt,659,3,1,2019-06-10,1,5,225
34804484,5 min.walk distance to the CevahirMall and Metro.s,28541953,Alper,,Sisli,41.0596,28.98753,Entire home/apt,1000,3,0,,,8,358
34804571,Galata w/Elevator! 3BR 2BA with Balcony - 3,259409104,Stay & More,,Beyoglu,41.02806,28.9698,Entire home/apt,653,3,2,2019-06-11,2,16,353
34805858,Peacefull place at fantastic Beşiktaş nights,54752459,,,Besiktas,41.04814,29.00166,Private room,150,1,0,,,3,351
34805935,Luxury suitable apartments Istanbul city 1+1,254498003,Munther,,Esenyurt,41.02288,28.64758,Entire home/apt,260,2,0,,,7,365
34806162,@ Istanbul Karakoy Modern Design Studio Apartment,254608414,Emre,,Beyoglu,41.0252,28.97744,Entire home/apt,196,3,4,2019-06-23,4,1,128
34806812,Historical Studio Apartment at Cihangir,262395220,Kaan,,Beyoglu,41.03368,28.98205,Entire home/apt,208,1,1,2019-06-12,1,1,179
34806878,Doğa ile başbaşa büyük bahçeli havuzlu müstakil ev,262340320,Secil,,Buyukcekmece,41.04039,28.505,Shared room,2023,1,0,,,1,365
34806886,"Perfect Cozy, Peaceful Flat at Bosphorus",262418093,Özlem,,Besiktas,41.05453,29.02416,Entire home/apt,300,6,0,,,1,323
34808145,"4 MINUTES TO SUBWAY,2 FLOOR APARTMENT IN 4.LEVENT",262426453,Anıl,,Sisli,41.08371,29.00552,Entire home/apt,92,7,0,,,1,13
34808162,"Şile bezi motiflerinden ""Gelincik"" bu odanın adı",7640544,Fatma,,Sile,41.17113,29.60699,Private room,121,1,3,2019-06-10,3,5,361
34809120,Ömer Hayyam Sweet Room Taksim Beyoğlu,150485030,Ertunç Mutlu,,Beyoglu,41.03658,28.97547,Private room,87,2,1,2019-06-16,1,1,363
34810589,Best studio in heart of istiklal,254303025,Mahyar,,Beyoglu,41.02914,28.97601,Entire home/apt,220,1,0,,,2,353
34810794,"Şile bezi motiflerinden ""Yıldız"" bu odanın adı",7640544,Fatma,,Sile,41.16989,29.60559,Private room,127,1,4,2019-06-22,4,5,364
34812343,S1 Flat,14468412,Umut,,Kadikoy,40.98668,29.02825,Entire home/apt,162,21,0,,,17,359
34812937,Amazing modern condo in the heart of Istanbul,210831610,Lidia,,Beyoglu,41.03445,28.98535,Entire home/apt,751,6,0,,,1,0
34814013,A perfect house for 6 people and perfect location!,258498916,Mel,,Sisli,41.04805,28.98781,Entire home/apt,613,1,1,2019-05-29,0.94,2,323
34815361,Easy transport in Bahcelievler,262478749,Ezgi,,Bahcelievler,40.99333,28.84,Private room,98,1,0,,,1,362
34815790,Your quiet chill corner at the center of the city.,262480872,Umut,,Besiktas,41.0567,29.00348,Entire home/apt,144,3,2,2019-06-24,2,1,348
34816359,Small relax room for single usage.,165234003,Ömer Selman,,Sariyer,41.08869,29.04621,Private room,58,5,0,,,4,103
34816686,"Comfortable Residence in Kadıköy , Easy Location",262487236,Mehmet Can,,Kadikoy,40.99477,29.06245,Private room,324,1,0,,,1,171
34817019,Istanbul as you have never seen before(6guests),261050924,Merve,,Esenyurt,41.01837,28.68185,Private room,202,2,0,,,2,117
34817765,""""" Enjoy with Comfortable House""""",51575222,Yunus,,Kagithane,41.07917,28.99159,Private room,347,1,0,,,2,180
34822737,"Yolo Hostel, Deluxe double rooms",262533121,Yolo Hostel,,Kadikoy,40.99415,29.02744,Private room,196,1,0,,,11,178
34822838,Amazing room at Şişli Mecidiyeköy perfect location,252158745,Sarah,,Sisli,41.06346,28.99872,Private room,144,1,1,2019-06-08,1,3,358
34823084,Şişli Merkez de temiz bi daire,262536249,Мария,,Sisli,41.06139,28.99211,Private room,110,1,0,,,1,301
34824580,My house is very close to all transportitation,75737973,Berzan,,Kadikoy,40.99795,29.02782,Private room,58,1,0,,,1,363
34825551,Cozy room in new apartment located Taksim/Cihangir,262548837,Melisa,,Beyoglu,41.03188,28.98337,Private room,104,1,0,,,1,332
34825768,Peaceful house,138027085,Emre,,Kucukcekmece,41.03771,28.76664,Entire home/apt,191,1,0,,,2,171
34826752,Luxury Standart Double rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.03678,28.98283,Entire home/apt,260,1,0,,,6,179
34826831,"Taksim, Cihangir, renovated studio in 1st floor #8",20080579,Eddie,,Beyoglu,41.03475,28.98162,Entire home/apt,202,2,3,2019-06-26,3,19,171
34827292,Seaside flat with garden and terrace on the beach,262550401,Mustafa,,Buyukcekmece,41.00699,28.50098,Entire home/apt,693,3,0,,,1,364
34827961,"Taksim, Cihangir, renovated flat, 1st floor #9",20080579,Eddie,,Beyoglu,41.03291,28.98317,Entire home/apt,121,2,6,2019-06-28,4.74,19,171
34828003,An historical apartment in the centre of Kadikoy,111378523,Doğukan,,Kadikoy,40.98788,29.02798,Entire home/apt,405,1,0,,,3,0
34828021,Luxury Standart Double rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.03767,28.9721,Entire home/apt,196,1,0,,,6,179
34828148,Luxury Standart Double rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.03799,28.97727,Entire home/apt,196,1,0,,,6,179
34828313,Luxury Deluxe Family Rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.0371,28.97662,Entire home/apt,462,1,0,,,6,179
34828424,Paradise Room,88669715,Tuti,,Silivri,41.07066,28.1358,Private room,584,1,0,,,3,364
34828455,Luxury Deluxe Family Rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.03797,28.97869,Entire home/apt,462,1,0,,,6,178
34828575,Luxury Deluxe Family Rooms in İstiklal Street.,262556407,Asad,,Beyoglu,41.03799,28.97794,Entire home/apt,462,1,0,,,6,179
34828853,Heybeliada bahçe içinde deniz manzaralı tüm daire,154942049,Tuğce,,Adalar,40.87951,29.09788,Entire home/apt,306,1,5,2019-06-28,5,1,41
34829245,Bakırköy Private Room,171818873,Kutay,,Bakirkoy,40.98594,28.87637,Private room,64,1,0,,,1,365
34829256,Bedroom in loft with amazing Istanbul view,37254588,Kenan,,Beykoz,41.08253,29.08506,Private room,150,1,0,,,1,88
34831269,Historic Galata studio,244295293,Cemil,,Beyoglu,41.02808,28.97668,Entire home/apt,347,1,0,,,2,365
34831504,Youkali butik otel & restorant,262588131,Ulaş Nazım,,Adalar,40.87177,29.1352,Private room,352,1,1,2019-06-07,1,3,365
34832192,Kadıköy-Barlar Sokağı,262592743,Engin,,Kadikoy,40.98661,29.02783,Shared room,110,2,1,2019-06-11,1,1,77
34832242,"(Korean Host)Cozy room, Near Metro& City center",125499707,Junki,,Besiktas,41.07758,29.02328,Private room,98,1,0,,,1,364
34832305,Persian Suites Nişantaşi Istanbul (no:1),224620413,Mohammadreza,,Sisli,41.05459,28.98996,Entire home/apt,300,2,0,,,3,344
34833826,"Main Street of Taksim Square, Great View&Luxurious",166253139,Ercan Gokturk,,Beyoglu,41.03912,28.98636,Entire home/apt,589,2,2,2019-05-26,1.67,2,324
34834643,Taksim 21 Cozy Apartments No7,78456848,Bahram,,Beyoglu,41.03288,28.9823,Entire home/apt,179,2,4,2019-06-14,3.53,27,170
34835403,1+0 Çatı katı daire.,262545341,Batuhan,,Bahcelievler,40.99818,28.8332,Shared room,64,1,0,,,1,180
34836306,Taksim 21 Cozy Apartments No2,78456848,Bahram,,Beyoglu,41.0342,28.98198,Entire home/apt,179,2,0,,,27,180
34836354,Nice woody flat in the heart of Istanbul-p,143875760,Pedram,,Beyoglu,41.03494,28.97653,Entire home/apt,243,2,1,2019-06-18,1,9,350
34836643,Taksim 21 Cozy Apartments No3,78456848,Bahram,,Beyoglu,41.03282,28.98337,Entire home/apt,196,2,0,,,27,180
34836698,Taksim 21 Cozy Apartments No4,78456848,Bahram,,Beyoglu,41.03452,28.98185,Entire home/apt,196,2,0,,,27,171
34836707,Very nice flat in the famous Agaoglu My World,262625755,Toni,,Basaksehir,41.06486,28.77629,Entire home/apt,803,1,0,,,1,365
34836763,Taksim 21 Cozy Apartments No5,78456848,Bahram,,Beyoglu,41.03441,28.98291,Entire home/apt,196,2,0,,,27,163
34836815,Taksim 21 Cozy Apartments No6,78456848,Bahram,,Beyoglu,41.03464,28.98288,Entire home/apt,196,2,0,,,27,172
34836887,Taksim 21 Cozy Apartments No8,78456848,Bahram,,Beyoglu,41.03391,28.98135,Entire home/apt,196,2,0,,,27,165
34836962,Taksim 21 Cozy Apartments No9,78456848,Bahram,,Beyoglu,41.03268,28.9823,Entire home/apt,196,1,0,,,27,180
34837027,Taksim 21 Cozy Apartments No10,78456848,Bahram,,Beyoglu,41.03458,28.98294,Entire home/apt,196,2,3,2019-06-11,2.50,27,175
34837132,"Dublex appartment with amenities 20"" to airport.",23437547,Selim,,Eyup,41.18396,28.88805,Entire home/apt,260,1,0,,,1,179
34837149,Taksim 21 Cozy Apartments No11,78456848,Bahram,,Beyoglu,41.03416,28.98183,Entire home/apt,196,2,1,2019-05-28,0.91,27,175
34837196,Taksim 21 Cozy Apartments No12,78456848,Bahram,,Beyoglu,41.03305,28.98329,Entire home/apt,196,2,3,2019-06-08,2.73,27,148
34837239,Taksim 21 Cozy Apartments No13,78456848,Bahram,,Beyoglu,41.03417,28.98278,Entire home/apt,196,2,1,2019-05-29,0.94,27,171
34837256,Bosphorous Pent House,262630676,Bora,,Uskudar,41.0366,29.0317,Entire home/apt,248,1,0,,,1,89
34837302,Taksim 21 Cozy Apartments No14,78456848,Bahram,,Beyoglu,41.03482,28.98333,Entire home/apt,196,2,0,,,27,0
34837362,Taksim 21 Cozy Apartments No15,78456848,Bahram,,Beyoglu,41.0345,28.98281,Entire home/apt,196,2,4,2019-06-14,3.33,27,169
34837433,Taksim 21 Cozy Apartments No16,78456848,Bahram,,Beyoglu,41.03449,28.98321,Entire home/apt,196,2,0,,,27,180
34837488,Taksim 21 Cozy Apartments No17,78456848,Bahram,,Beyoglu,41.03416,28.98134,Entire home/apt,196,2,0,,,27,172
34837541,Taksim 21 Cozy Apartments No18,78456848,Bahram,,Beyoglu,41.03454,28.98279,Entire home/apt,196,2,2,2019-06-02,1.71,27,180
34837587,Taksim 21 Cozy Apartments No19,78456848,Bahram,,Beyoglu,41.0328,28.98356,Entire home/apt,196,2,0,,,27,149
34837641,Taksim 21 Cozy Apartments No20,78456848,Bahram,,Beyoglu,41.03483,28.98187,Entire home/apt,196,2,0,,,27,180
34837681,Taksim 21 Cozy Apartments No21,78456848,Bahram,,Beyoglu,41.03272,28.98282,Entire home/apt,196,2,2,2019-06-06,2,27,245
34839262,{Berry} Dream Flats - Superior Suite (B),11635163,Güner - Berivan - Erdal,,Beyoglu,41.03715,28.97583,Entire home/apt,144,2,1,2019-06-07,1,32,362
34839659,CHARMING CIHANGIR HEART OF CENTER 1 BR APT..,17982407,Zac,,Beyoglu,41.03199,28.9849,Private room,283,1,0,,,2,90
34839831,SAW 10 minute,262646907,Çiğdem,,Sancaktepe,40.99551,29.22484,Entire home/apt,144,2,0,,,1,84
34840701,Charming Double Room in French Street - Taksim,183923899,Mehmet,,Beyoglu,41.03171,28.97949,Private room,81,1,2,2019-06-07,2,6,339
34840745,Two bedroom one leaving room,200191206,Ömer,,Fatih,41.00328,28.97297,Entire home/apt,653,2,1,2019-05-30,1,4,362
34840870,Offre limitée Réservation rapide,262657815,Dody,,Esenyurt,41.01371,28.6825,Private room,260,3,0,,,2,365
34840961,Charming Room in French Street,183923899,Mehmet,,Beyoglu,41.03158,28.97987,Private room,81,1,5,2019-06-17,4.41,6,359
34841907,Kendi eviniz gibi hissedin.,222271585,Deniz,,Uskudar,41.00255,29.06384,Private room,75,1,0,,,1,88
34842312,Exceptional location at the great price,260790106,Hamed,,Sisli,41.04751,28.98495,Shared room,133,3,0,,,2,363
34842822,Is safe and very close to the fascinating place,260790106,Hamed,,Sisli,41.04565,28.9867,Entire home/apt,306,1,1,2019-06-09,1,2,364
34843404,Life is beautiful with friends. ,262686284,Onur,,Tuzla,40.84613,29.29956,Private room,116,1,0,,,1,180
34845628,Cosy and Private Room/Great Terrace Bosporus View,189974394,Vedat,,Beyoglu,41.02789,28.97493,Private room,173,1,1,2019-06-12,1,5,174
34848244,Cozy Industrial Designed Studio with Free Wifi,50274213,Yusuf,,Fatih,41.00569,28.9694,Entire home/apt,260,1,1,2019-06-13,1,23,354
34848433,"Nice, Lightened Home in Old City of Istanbul",262716929,Ирада,,Fatih,41.01454,28.93849,Entire home/apt,561,1,0,,,1,179
34848751,BOMONTİ COSY&CENTRAL FLAT,1813721,Sebnem,,Sisli,41.05587,28.98318,Entire home/apt,243,7,0,,,3,344
34849105,It's furnished flat in central of Üsküdar.,262726896,Sinem,,Uskudar,41.02277,29.02341,Private room,98,1,0,,,1,365
34849116,İstanbul Havalimani’na 8 km,261547018,Uğraş,,Arnavutkoy,41.20085,28.76437,Private room,98,1,0,,,2,8
34849341,Osmanbey de merkezi güvenli ve temiz,256363149,Esma,,Sisli,41.04681,28.979,Private room,75,1,0,,,1,180
34849986,Cozy Industrial Designed Studio with Free Wifi 3fr,50274213,Yusuf,,Fatih,41.00575,28.96809,Entire home/apt,260,1,0,,,23,348
34852644,Home Studio,16944104,Ibrahim,,Kadikoy,40.99577,29.02665,Entire home/apt,196,1,0,,,2,0
34853353,4BDRM/ 2AC /2 BATHROOM 12 person/ŞİŞLİ,15929666,Lida,,Sisli,41.07231,28.99913,Entire home/apt,462,3,1,2019-05-22,0.77,8,250
34853987,Deluxe Apartment /4BR @ Heart of Galata,262552183,Mesut%Sinem,,Beyoglu,41.02577,28.97476,Entire home/apt,665,2,6,2019-06-26,6,2,336
34854394,4BDRM 2AC 2 BATHROOM ŞİŞLİ,15929666,Lida,,Sisli,41.07149,28.99883,Entire home/apt,393,3,0,,,8,365
34855459,~*Historical mansion with sea and forest view ~*,21344181,Bb,,Adalar,40.86518,29.12514,Entire home/apt,1098,1,3,2019-06-23,3,2,348
34855468,ISTANBUL METROPOL RESIDENCE>>>  2+1 Room,191860404,Bora,,Atasehir,40.99347,29.12375,Entire home/apt,462,3,1,2019-06-23,1,4,353
34855701,Amazing Location!Renovated apartment for 4 people,11029731,Özge,,Beyoglu,41.03015,28.97122,Entire home/apt,318,1,4,2019-06-27,4,1,89
34855723,Good Flat Central Location,262767267,Serkan,,Uskudar,41.00415,29.05355,Private room,87,1,0,,,1,147
34856166,Heart of Istanbul (Cihangir) with a view,95114846,Burak,,Beyoglu,41.03068,28.98134,Entire home/apt,162,14,0,,,1,58
34856581,Cozy room at the heart of Taksim,44147529,Natalia,,Beyoglu,41.02903,28.97848,Private room,127,2,2,2019-06-12,1.76,1,56
34856941,Şehrin göbeğinde mükemmel konforda residans daire,87497984,Melike,,Bakirkoy,40.99045,28.83606,Entire home/apt,352,20,1,2019-05-20,0.73,1,364
34857083,Küçük ama manzarasıyla huzur veren yuvam,256822791,Figen,,Kagithane,41.08162,28.98119,Shared room,98,1,0,,,1,88
34859120,"COZY, WELL LOCATED HOUSE WITH HIGH CEILING•",262732674,Sinem,,Beyoglu,41.0295,28.98715,Entire home/apt,300,2,2,2019-06-23,2,1,146
34860136,Cozy and Sunny Flat in Beşiktaş,127968708,Aslı,,Besiktas,41.04871,29.00071,Entire home/apt,329,2,0,,,2,173
34861617,Private Studio Flat in Central of Taksim Beyoğlu 8,6754227,Enise,,Beyoglu,41.03665,28.97993,Entire home/apt,173,2,1,2019-06-10,1,4,348
34863289,Traumhafte Dachterrasse in bester Lage,24707160,Andree,,Kadikoy,40.9859,29.02057,Entire home/apt,329,14,0,,,1,178
34864115,modern penthouse with full sea view in the center,262837912,Ezgi,,Besiktas,41.04703,29.00504,Entire home/apt,526,1,0,,,1,0
34864773,İstanbulun Kalbinde Uygun Özel Oda,262641227,Ozan,,Besiktas,41.04718,29.00087,Private room,133,2,0,,,1,365
34864884,Luxurious flat in residence  swimming pool fitness,5980336,Amal,,Esenyurt,41.01339,28.68224,Entire home/apt,670,2,0,,,1,365
34865069,Mahmutbey caddesi uygun ev,262843220,Miraç,,Bagcilar,41.02474,28.84483,Private room,318,1,0,,,1,89
34865624,YEŞİL EV,262850752,Ahmet,,Silivri,41.13074,28.13304,Entire home/apt,202,30,0,,,1,180
34866076,ALİZE GALATA,258185903,Nuri,,Beyoglu,41.02356,28.97436,Entire home/apt,329,2,1,2019-06-23,1,1,173
34866504,Dere yolu ev,262859460,Mehmet,,Bahcelievler,41.02379,28.84615,Private room,318,1,0,,,1,89
34867337,Comfortable room in apartments,183127226,Anara,,Esenyurt,41.01626,28.64368,Private room,110,2,0,,,1,52
34869631,Private Room in Etiler,262889038,Mustafa Kemal,,Besiktas,41.09019,29.03509,Private room,202,1,2,2019-06-16,1.62,1,365
34874675,Loft room with an antique church view,34283593,Günse,,Fatih,41.00552,28.96224,Private room,98,3,0,,,1,179
34875275,Clean and centrall,142558047,Muhammet,,Sisli,41.07091,28.99698,Private room,58,1,0,,,1,123
